"ï..Year","AphiaID","Species.Latin.Name","Species_Latin_Name","Area","Country","AMS_Catch","BMS_Catch"
2021,127146,"Lepidorhombus whiffiagonis","Lepidorhombus whiffiagonis","27_7_D","NL",0.024,"NULL"
2021,127146,"Lepidorhombus whiffiagonis","Lepidorhombus whiffiagonis","27_7_E","NL",0.335,"NULL"
2021,127150,"Scophthalmus rhombus","Scophthalmus rhombus","27_3_A","NL",20.286,"NULL"
2021,127150,"Scophthalmus rhombus","Scophthalmus rhombus","27_4_A","NL",6.08,"NULL"
2021,127150,"Scophthalmus rhombus","Scophthalmus rhombus","27_4_B","NL",319.743,"0.001"
2021,127150,"Scophthalmus rhombus","Scophthalmus rhombus","27_4_C","NL",247.286,"0.334"
2021,127150,"Scophthalmus rhombus","Scophthalmus rhombus","27_7_D","NL",2.414,"NULL"
2021,127150,"Scophthalmus rhombus","Scophthalmus rhombus","27_7_E","NL",0.158,"NULL"
2021,127149,"Scophthalmus maximus","Scophthalmus maximus","27_3_A","NL",39.267,"NULL"
2021,127149,"Scophthalmus maximus","Scophthalmus maximus","27_4_A","NL",11.109,"NULL"
2021,127149,"Scophthalmus maximus","Scophthalmus maximus","27_4_B","NL",1013.92,"0.088"
2021,127149,"Scophthalmus maximus","Scophthalmus maximus","27_4_C","NL",651.332,"0.131"
2021,127149,"Scophthalmus maximus","Scophthalmus maximus","27_7_D","NL",1.499,"NULL"
2021,127149,"Scophthalmus maximus","Scophthalmus maximus","27_7_E","NL",0.11,"NULL"
2021,127160,"Solea solea","Solea solea","27_3_A","NL",40.004,"NULL"
2021,127160,"Solea solea","Solea solea","27_4_B","NL",1593.59,"6.532"
2021,127160,"Solea solea","Solea solea","27_4_C","NL",4573.75,"25.419"
2021,127160,"Solea solea","Solea solea","27_7_D","NL",0.072,"NULL"
2021,127160,"Solea solea","Solea solea","27_7_E","NL",0.004,"NULL"
2021,127254,"Sebastes mentella","Sebastes mentella","27_2_A_2","NL",0.24,"NULL"
2021,127259,"Chelidonichthys cuculus","Chelidonichthys cuculus","27_4_B","NL",0.37,"NULL"
2021,127259,"Chelidonichthys cuculus","Chelidonichthys cuculus","27_4_C","NL",28.618,"NULL"
2021,127259,"Chelidonichthys cuculus","Chelidonichthys cuculus","27_6_A","NL",0.066,"NULL"
2021,127259,"Chelidonichthys cuculus","Chelidonichthys cuculus","27_7_D","NL",115.762,"NULL"
2021,127259,"Chelidonichthys cuculus","Chelidonichthys cuculus","27_7_E","NL",14.819,"NULL"
2021,127419,"Capros aper","Capros aper","27_4_B","NL",0.007,"NULL"
2021,127419,"Capros aper","Capros aper","27_6_A","NL",51.625,"NULL"
2021,127419,"Capros aper","Capros aper","27_7_B","NL",218.628,"NULL"
2021,127419,"Capros aper","Capros aper","27_7_C_2","NL",0.819,"NULL"
2021,127419,"Capros aper","Capros aper","27_7_E","NL",131.157,"NULL"
2021,127419,"Capros aper","Capros aper","27_7_F","NL",2.595,"NULL"
2021,127419,"Capros aper","Capros aper","27_7_H","NL",77.296,"NULL"
2021,127419,"Capros aper","Capros aper","27_7_J_2","NL",242.434,"NULL"
2021,127419,"Capros aper","Capros aper","27_8_A","NL",46.115,"NULL"
2021,127419,"Capros aper","Capros aper","27_8_D_2","NL",1.626,"NULL"
2021,150637,"Eutrigla gurnardus","Eutrigla gurnardus","27_3_A","NL",12.664,"NULL"
2021,150637,"Eutrigla gurnardus","Eutrigla gurnardus","27_4_A","NL",8.908,"NULL"
2021,150637,"Eutrigla gurnardus","Eutrigla gurnardus","27_4_B","NL",330.953,"NULL"
2021,150637,"Eutrigla gurnardus","Eutrigla gurnardus","27_4_C","NL",122.503,"NULL"
2021,150637,"Eutrigla gurnardus","Eutrigla gurnardus","27_7_D","NL",1.614,"NULL"
2021,150637,"Eutrigla gurnardus","Eutrigla gurnardus","27_7_E","NL",5.327,"NULL"
2021,150637,"Eutrigla gurnardus","Eutrigla gurnardus","27_7_F","NL",0.72,"NULL"
2021,150637,"Eutrigla gurnardus","Eutrigla gurnardus","27_7_H","NL",0.09,"NULL"
2021,367297,"Raja brachyura","Raja brachyura","27_3_A","NL",0.018,"NULL"
2021,367297,"Raja brachyura","Raja brachyura","27_4_A","NL",0.003,"NULL"
2021,367297,"Raja brachyura","Raja brachyura","27_4_B","NL",2.036,"NULL"
2021,367297,"Raja brachyura","Raja brachyura","27_4_C","NL",50.96,"NULL"
2021,367297,"Raja brachyura","Raja brachyura","27_7_D","NL",8.984,"NULL"
2021,367297,"Raja brachyura","Raja brachyura","27_7_E","NL",1.125,"NULL"
2021,126758,"Anarhichas lupus","Anarhichas lupus","27_3_A","NL",0.144,"NULL"
2021,126758,"Anarhichas lupus","Anarhichas lupus","27_4_A","NL",27.195,"NULL"
2021,126758,"Anarhichas lupus","Anarhichas lupus","27_4_B","NL",45.611,"NULL"
2021,126758,"Anarhichas lupus","Anarhichas lupus","27_4_C","NL",0.017,"0.002"
2021,127138,"Hippoglossus hippoglossus","Hippoglossus hippoglossus","27_3_A","NL",0.038,"0.009"
2021,127138,"Hippoglossus hippoglossus","Hippoglossus hippoglossus","27_4_A","NL",1.955,"5.695"
2021,127138,"Hippoglossus hippoglossus","Hippoglossus hippoglossus","27_4_B","NL",5.215,"0.1"
2021,127138,"Hippoglossus hippoglossus","Hippoglossus hippoglossus","27_4_C","NL",0.112,"NULL"
2021,105821,"Mustelus asterias","Mustelus asterias","27_4_B","NL",1.163,"NULL"
2021,105821,"Mustelus asterias","Mustelus asterias","27_4_C","NL",0.413,"NULL"
2021,105821,"Mustelus asterias","Mustelus asterias","27_7_D","NL",0.374,"NULL"
2021,127262,"Chelidonichthys lucerna","Chelidonichthys lucerna","27_3_A","NL",2.012,"NULL"
2021,127262,"Chelidonichthys lucerna","Chelidonichthys lucerna","27_4_A","NL",0.001,"NULL"
2021,127262,"Chelidonichthys lucerna","Chelidonichthys lucerna","27_4_B","NL",551.755,"NULL"
2021,127262,"Chelidonichthys lucerna","Chelidonichthys lucerna","27_4_C","NL",847.723,"0.005"
2021,127262,"Chelidonichthys lucerna","Chelidonichthys lucerna","27_7_D","NL",467.451,"NULL"
2021,127262,"Chelidonichthys lucerna","Chelidonichthys lucerna","27_7_E","NL",25.316,"NULL"
2021,126285,"Conger conger","Conger conger","27_4_B","NL",0.001,"NULL"
2021,126285,"Conger conger","Conger conger","27_4_C","NL",0.598,"NULL"
2021,126285,"Conger conger","Conger conger","27_7_D","NL",3.228,"NULL"
2021,126285,"Conger conger","Conger conger","27_7_E","NL",2.327,"NULL"
2021,127156,"Pegusa lascaris","Pegusa lascaris","27_4_B","NL",0.026,"NULL"
2021,127156,"Pegusa lascaris","Pegusa lascaris","27_4_C","NL",4.718,"NULL"
2021,127156,"Pegusa lascaris","Pegusa lascaris","27_7_D","NL",0.016,"NULL"
2021,151324,"Sebastes norvegicus","Sebastes norvegicus","27_4_B","NL",0.009,"NULL"
2021,151324,"Sebastes norvegicus","Sebastes norvegicus","27_4_C","NL",0.002,"NULL"
2021,107649,"Pandalus borealis","Pandalus borealis","27_1_A","LV",1177.01,"NULL"
2021,107649,"Pandalus borealis","Pandalus borealis","27_1_B","LV",470.278,"NULL"
2021,126281,"Anguilla anguilla","Anguilla anguilla","27_3_D_26","LV",0.009,"NULL"
2021,126281,"Anguilla anguilla","Anguilla anguilla","27_3_D_28_1","LV",0.374,"NULL"
2021,126281,"Anguilla anguilla","Anguilla anguilla","27_3_D_28_2","LV",0.121,"NULL"
2021,126417,"Clupea harengus","Clupea harengus","27_3_D_26","LV",373.629,"NULL"
2021,126417,"Clupea harengus","Clupea harengus","27_3_D_28_1","LV",21723.7,"NULL"
2021,126417,"Clupea harengus","Clupea harengus","27_3_D_28_2","LV",3777.38,"NULL"
2021,126425,"Sprattus sprattus","Sprattus sprattus","27_3_D_26","LV",2086.91,"NULL"
2021,126425,"Sprattus sprattus","Sprattus sprattus","27_3_D_28_1","LV",2242.22,"NULL"
2021,126425,"Sprattus sprattus","Sprattus sprattus","27_3_D_28_2","LV",24761.6,"NULL"
2021,126436,"Gadus morhua","Gadus morhua","27_1_A","LV",696.842,"NULL"
2021,126436,"Gadus morhua","Gadus morhua","27_3_D_25","LV",6.572,"0.072"
2021,126436,"Gadus morhua","Gadus morhua","27_3_D_26","LV",2.589,"NULL"
2021,126436,"Gadus morhua","Gadus morhua","27_3_D_28_1","LV",0.003,"NULL"
2021,126436,"Gadus morhua","Gadus morhua","27_3_D_28_2","LV",2.113,"NULL"
2021,127141,"Platichthys flesus","Platichthys flesus","27_3_D_25","LV",67.337,"NULL"
2021,127141,"Platichthys flesus","Platichthys flesus","27_3_D_26","LV",20.257,"NULL"
2021,127141,"Platichthys flesus","Platichthys flesus","27_3_D_28_1","LV",6.183,"NULL"
2021,127141,"Platichthys flesus","Platichthys flesus","27_3_D_28_2","LV",345.262,"NULL"
2021,127144,"Reinhardtius hippoglossoides","Reinhardtius hippoglossoides","27_1_A","LV",96.312,"NULL"
2021,127149,"Scophthalmus maximus","Scophthalmus maximus","27_3_D_26","LV",0.09,"NULL"
2021,127149,"Scophthalmus maximus","Scophthalmus maximus","27_3_D_28_1","LV",0.041,"NULL"
2021,127149,"Scophthalmus maximus","Scophthalmus maximus","27_3_D_28_2","LV",1.453,"NULL"
2021,127186,"Salmo salar","Salmo salar","27_3_D_26","LV",4.969,"0.009"
2021,127186,"Salmo salar","Salmo salar","27_3_D_28_1","LV",3.976,"0.018"
2021,127186,"Salmo salar","Salmo salar","27_3_D_28_2","LV",4.569,"0.028"
2021,127187,"Salmo trutta","Salmo trutta","27_3_D_26","LV",0.017,"NULL"
2021,127187,"Salmo trutta","Salmo trutta","27_3_D_28_1","LV",5.574,"NULL"
2021,127187,"Salmo trutta","Salmo trutta","27_3_D_28_2","LV",3.644,"NULL"
2021,105814,"Scyliorhinus canicula","Scyliorhinus canicula","27_7_E","GG",0.0935,"NULL"
2021,105820,"Galeorhinus galeus","Galeorhinus galeus","27_7_E","GG",0.0286,"NULL"
2021,105891,"Raja undulata","Raja undulata","27_7_E","GG",0.2088,"NULL"
2021,126440,"Pollachius pollachius","Pollachius pollachius","27_7_E","GG",1.7713,"NULL"
2021,126441,"Pollachius virens","Pollachius virens","27_7_E","GG",0.0078,"NULL"
2021,126975,"Dicentrarchus labrax","Dicentrarchus labrax","27_7_E","GG",0.4343,"NULL"
2021,126986,"Mullus surmuletus","Mullus surmuletus","27_7_E","GG",0.005,"NULL"
2021,127143,"Pleuronectes platessa","Pleuronectes platessa","27_7_E","GG",0.0105,"NULL"
2021,127149,"Scophthalmus maximus","Scophthalmus maximus","27_7_E","GG",0.0109,"NULL"
2021,127160,"Solea solea","Solea solea","27_7_E","GG",0.0285,"NULL"
2021,127259,"Chelidonichthys cuculus","Chelidonichthys cuculus","27_7_E","GG",0.0535,"NULL"
2021,367297,"Raja brachyura","Raja brachyura","27_7_E","GG",12.2217,"NULL"
2021,105821,"Mustelus asterias","Mustelus asterias","27_7_E","GG",0.01,"NULL"
2021,126285,"Conger conger","Conger conger","27_7_E","GG",0.029,"NULL"
2021,127156,"Pegusa lascaris","Pegusa lascaris","27_7_E","GG",0.0156,"NULL"
2021,105711,"Rajidae","Rajidae","27_7_A","IM",0.0158,"0"
2021,105814,"Scyliorhinus canicula","Scyliorhinus canicula","27_7_A","IM",6.005,"0"
2021,105883,"Raja clavata","Raja clavata","27_4_B","IM",0.0259,"0"
2021,105883,"Raja clavata","Raja clavata","27_7_A","IM",2.4512,"0.211"
2021,107254,"Nephrops norvegicus","Nephrops norvegicus","27_4_B","IM",4.8749,"0"
2021,107254,"Nephrops norvegicus","Nephrops norvegicus","27_7_A","IM",0.9603,"0"
2021,107649,"Pandalus borealis","Pandalus borealis","27_7_A","IM",0.0858,"0"
2021,126122,"Lepidorhombus","Lepidorhombus","27_7_A","IM",0.0164,"0"
2021,126417,"Clupea harengus","Clupea harengus","27_7_A","IM",0.019,"0"
2021,126436,"Gadus morhua","Gadus morhua","27_4_B","IM",0.2076,"0"
2021,126436,"Gadus morhua","Gadus morhua","27_7_A","IM",0.0133,"0"
2021,126437,"Melanogrammus aeglefinus","Melanogrammus aeglefinus","27_4_B","IM",0.2479,"0"
2021,126437,"Melanogrammus aeglefinus","Melanogrammus aeglefinus","27_7_A","IM",0.0028,"0"
2021,126438,"Merlangius merlangus","Merlangius merlangus","27_4_B","IM",0.1387,"0"
2021,126440,"Pollachius pollachius","Pollachius pollachius","27_7_A","IM",2.0651,"0"
2021,126441,"Pollachius virens","Pollachius virens","27_7_A","IM",0.0499,"0"
2021,126461,"Molva molva","Molva molva","27_4_B","IM",0.0067,"0"
2021,126484,"Merluccius merluccius","Merluccius merluccius","27_4_B","IM",0.0013,"0"
2021,126484,"Merluccius merluccius","Merluccius merluccius","27_7_A","IM",0.0088,"0"
2021,126986,"Mullus surmuletus","Mullus surmuletus","27_4_B","IM",0.0046,"0"
2021,127023,"Scomber scombrus","Scomber scombrus","27_4_B","IM",0.0015,"0"
2021,127023,"Scomber scombrus","Scomber scombrus","27_7_A","IM",1.8123,"0"
2021,127136,"Glyptocephalus cynoglossus","Glyptocephalus cynoglossus","27_4_B","IM",0.0041,"0"
2021,127140,"Microstomus kitt","Microstomus kitt","27_4_B","IM",0.007,"0"
2021,127140,"Microstomus kitt","Microstomus kitt","27_7_A","IM",0.1122,"0"
2021,127143,"Pleuronectes platessa","Pleuronectes platessa","27_4_B","IM",0.0112,"0"
2021,127143,"Pleuronectes platessa","Pleuronectes platessa","27_7_A","IM",0.8219,"0"
2021,127150,"Scophthalmus rhombus","Scophthalmus rhombus","27_4_B","IM",0.0037,"0"
2021,127150,"Scophthalmus rhombus","Scophthalmus rhombus","27_7_A","IM",0.1731,"0.0453"
2021,127149,"Scophthalmus maximus","Scophthalmus maximus","27_4_B","IM",0.0216,"0"
2021,127149,"Scophthalmus maximus","Scophthalmus maximus","27_7_A","IM",0.2482,"0"
2021,127160,"Solea solea","Solea solea","27_4_B","IM",0.0252,"0"
2021,127160,"Solea solea","Solea solea","27_7_A","IM",0.2041,"0"
2021,127259,"Chelidonichthys cuculus","Chelidonichthys cuculus","27_4_B","IM",0.006,"0"
2021,127259,"Chelidonichthys cuculus","Chelidonichthys cuculus","27_7_A","IM",0.1354,"0"
2021,125946,"Trachurus","Trachurus","27_4_B","IM",0.001,"0"
2021,125493,"Lophiidae","Lophiidae","27_4_B","IM",0.0637,"0"
2021,125493,"Lophiidae","Lophiidae","27_7_A","IM",0.3303,"0"
2021,105814,"Scyliorhinus canicula","Scyliorhinus canicula","27_7_E","JE",6.6725,"0.0428"
2021,105820,"Galeorhinus galeus","Galeorhinus galeus","27_7_E","JE",0.1375,"0.0118"
2021,105883,"Raja clavata","Raja clavata","27_7_E","JE",0.1782,"NULL"
2021,105885,"Raja microocellata","Raja microocellata","27_7_E","JE",0.0019,"NULL"
2021,105887,"Raja montagui","Raja montagui","27_7_E","JE",0.0258,"NULL"
2021,105891,"Raja undulata","Raja undulata","27_7_E","JE",0.4673,"NULL"
2021,126438,"Merlangius merlangus","Merlangius merlangus","27_7_E","JE",0.368,"NULL"
2021,126975,"Dicentrarchus labrax","Dicentrarchus labrax","27_7_E","JE",0.2507,"NULL"
2021,126986,"Mullus surmuletus","Mullus surmuletus","27_7_E","JE",0.0949,"NULL"
2021,127023,"Scomber scombrus","Scomber scombrus","27_7_E","JE",0.085,"NULL"
2021,127139,"Limanda limanda","Limanda limanda","27_7_E","JE",0.0205,"NULL"
2021,127140,"Microstomus kitt","Microstomus kitt","27_7_E","JE",0.1138,"NULL"
2021,127143,"Pleuronectes platessa","Pleuronectes platessa","27_7_E","JE",0.4381,"NULL"
2021,127150,"Scophthalmus rhombus","Scophthalmus rhombus","27_7_E","JE",0.4573,"0.0012"
2021,127149,"Scophthalmus maximus","Scophthalmus maximus","27_7_E","JE",0.1147,"NULL"
2021,127160,"Solea solea","Solea solea","27_7_E","JE",0.1962,"NULL"
2021,367297,"Raja brachyura","Raja brachyura","27_7_E","JE",48.6185,"NULL"
2021,126285,"Conger conger","Conger conger","27_7_E","JE",0.6812,"NULL"
2021,127156,"Pegusa lascaris","Pegusa lascaris","27_7_E","JE",0.0045,"NULL"
2021,105729,"Scyliorhinus","Scyliorhinus","27_7_E","JE",0.196,"NULL"
2021,105732,"Mustelus","Mustelus","27_7_E","JE",8.5504,"NULL"
2021,125493,"Lophiidae","Lophiidae","27_7_E","JE",0.9587,"NULL"
2021,105841,"Lamna nasus","Lamna nasus","27_5_A","IS",2,"NULL"
2021,105865,"Amblyraja radiata","Amblyraja radiata","27_1_B","IS",55,"NULL"
2021,105865,"Amblyraja radiata","Amblyraja radiata","27_2_A_2","IS",1,"NULL"
2021,105865,"Amblyraja radiata","Amblyraja radiata","27_5_A","IS",760,"NULL"
2021,105869,"Dipturus batis","Dipturus batis","27_2_A_2","IS",1,"NULL"
2021,105869,"Dipturus batis","Dipturus batis","27_5_A","IS",153,"NULL"
2021,105874,"Leucoraja fullonica","Leucoraja fullonica","27_5_A","IS",30,"NULL"
2021,105923,"Squalus acanthias","Squalus acanthias","27_5_A","IS",1,"NULL"
2021,107254,"Nephrops norvegicus","Nephrops norvegicus","27_5_A","IS",107,"NULL"
2021,107649,"Pandalus borealis","Pandalus borealis","27_5_A","IS",3999,"NULL"
2021,126402,"Hoplostethus atlanticus","Hoplostethus atlanticus","27_5_A","IS",11,"NULL"
2021,126417,"Clupea harengus","Clupea harengus","27_2_A_1","IS",6321,"NULL"
2021,126417,"Clupea harengus","Clupea harengus","27_5_A","IS",179545,"NULL"
2021,126417,"Clupea harengus","Clupea harengus","27_5_B_1","IS",16,"NULL"
2021,126436,"Gadus morhua","Gadus morhua","27_1_B","IS",4897,"NULL"
2021,126436,"Gadus morhua","Gadus morhua","27_2_A_2","IS",4036,"NULL"
2021,126436,"Gadus morhua","Gadus morhua","27_5_A","IS",262861,"NULL"
2021,126437,"Melanogrammus aeglefinus","Melanogrammus aeglefinus","27_1_B","IS",300,"NULL"
2021,126437,"Melanogrammus aeglefinus","Melanogrammus aeglefinus","27_2_A_2","IS",218,"NULL"
2021,126437,"Melanogrammus aeglefinus","Melanogrammus aeglefinus","27_5_A","IS",55881,"NULL"
2021,126438,"Merlangius merlangus","Merlangius merlangus","27_5_A","IS",950,"NULL"
2021,126439,"Micromesistius poutassou","Micromesistius poutassou","27_2_A_1","IS",4525,"NULL"
2021,126439,"Micromesistius poutassou","Micromesistius poutassou","27_5_A","IS",38117,"NULL"
2021,126439,"Micromesistius poutassou","Micromesistius poutassou","27_5_B_1_B","IS",147505,"NULL"
2021,126440,"Pollachius pollachius","Pollachius pollachius","27_2_A_2","IS",1,"NULL"
2021,126440,"Pollachius pollachius","Pollachius pollachius","27_5_A","IS",1,"NULL"
2021,126441,"Pollachius virens","Pollachius virens","27_1_B","IS",17,"NULL"
2021,126441,"Pollachius virens","Pollachius virens","27_2_A_2","IS",131,"NULL"
2021,126441,"Pollachius virens","Pollachius virens","27_5_A","IS",59618,"NULL"
2021,126441,"Pollachius virens","Pollachius virens","27_5_B_2","IS",16,"NULL"
2021,126444,"Trisopterus esmarkii","Trisopterus esmarkii","27_2_A_1","IS",4,"NULL"
2021,126444,"Trisopterus esmarkii","Trisopterus esmarkii","27_5_A","IS",1053,"NULL"
2021,126447,"Brosme brosme","Brosme brosme","27_5_A","IS",2049,"NULL"
2021,126459,"Molva dypterygia","Molva dypterygia","27_5_A","IS",323,"NULL"
2021,126461,"Molva molva","Molva molva","27_2_A_2","IS",1,"NULL"
2021,126461,"Molva molva","Molva molva","27_5_A","IS",6111,"NULL"
2021,126715,"Argentina silus","Argentina silus","27_5_A","IS",4140,"NULL"
2021,126715,"Argentina silus","Argentina silus","27_5_B_2","IS",20,"NULL"
2021,126735,"Mallotus villosus","Mallotus villosus","27_5_A","IS",146566,"NULL"
2021,127023,"Scomber scombrus","Scomber scombrus","27_2_A_1","IS",110343,"NULL"
2021,127023,"Scomber scombrus","Scomber scombrus","27_5_A","IS",21698,"NULL"
2021,127023,"Scomber scombrus","Scomber scombrus","27_5_B_1_B","IS",86,"NULL"
2021,127085,"Aphanopus carbo","Aphanopus carbo","27_5_A","IS",31,"NULL"
2021,127136,"Glyptocephalus cynoglossus","Glyptocephalus cynoglossus","27_5_A","IS",654,"NULL"
2021,127139,"Limanda limanda","Limanda limanda","27_5_A","IS",629,"NULL"
2021,127140,"Microstomus kitt","Microstomus kitt","27_5_A","IS",1447,"NULL"
2021,127141,"Platichthys flesus","Platichthys flesus","27_5_A","IS",1,"NULL"
2021,127143,"Pleuronectes platessa","Pleuronectes platessa","27_1_B","IS",2,"NULL"
2021,127143,"Pleuronectes platessa","Pleuronectes platessa","27_5_A","IS",8677,"NULL"
2021,127144,"Reinhardtius hippoglossoides","Reinhardtius hippoglossoides","27_1_B","IS",35,"NULL"
2021,127144,"Reinhardtius hippoglossoides","Reinhardtius hippoglossoides","27_2_A_2","IS",5,"NULL"
2021,127144,"Reinhardtius hippoglossoides","Reinhardtius hippoglossoides","27_5_A","IS",12837,"NULL"
2021,127146,"Lepidorhombus whiffiagonis","Lepidorhombus whiffiagonis","27_5_A","IS",175,"NULL"
2021,127254,"Sebastes mentella","Sebastes mentella","27_2_A_2","IS",6,"NULL"
2021,127254,"Sebastes mentella","Sebastes mentella","27_5_A","IS",10589,"NULL"
2021,150637,"Eutrigla gurnardus","Eutrigla gurnardus","27_5_A","IS",10,"NULL"
2021,126758,"Anarhichas lupus","Anarhichas lupus","27_1_B","IS",5,"NULL"
2021,126758,"Anarhichas lupus","Anarhichas lupus","27_2_A_2","IS",2,"NULL"
2021,126758,"Anarhichas lupus","Anarhichas lupus","27_5_A","IS",9046,"NULL"
2021,127138,"Hippoglossus hippoglossus","Hippoglossus hippoglossus","27_2_A_2","IS",3,"NULL"
2021,127138,"Hippoglossus hippoglossus","Hippoglossus hippoglossus","27_5_A","IS",153,"NULL"
2021,126472,"Macrourus berglax","Macrourus berglax","27_5_A","IS",31,"NULL"
2021,151324,"Sebastes norvegicus","Sebastes norvegicus","27_1_B","IS",15,"NULL"
2021,151324,"Sebastes norvegicus","Sebastes norvegicus","27_2_A_2","IS",57,"NULL"
2021,151324,"Sebastes norvegicus","Sebastes norvegicus","27_5_A","IS",39520,"NULL"
2021,125493,"Lophiidae","Lophiidae","27_5_A","IS",410,"NULL"
2021,105711,"Rajidae","Rajidae","27_4_A","GB",2.593,"NULL"
2021,105711,"Rajidae","Rajidae","27_4_B","GB",0.833,"NULL"
2021,105711,"Rajidae","Rajidae","27_4_C","GB",0,"NULL"
2021,105711,"Rajidae","Rajidae","27_6_A","GB",2.6167,"NULL"
2021,105711,"Rajidae","Rajidae","27_7_A","GB",9.1706,"NULL"
2021,105711,"Rajidae","Rajidae","27_7_D","GB",0.1569,"NULL"
2021,105711,"Rajidae","Rajidae","27_7_E","GB",3.2854,"NULL"
2021,105711,"Rajidae","Rajidae","27_7_F","GB",5.1635,"NULL"
2021,105711,"Rajidae","Rajidae","27_7_G","GB",0.6781,"NULL"
2021,105711,"Rajidae","Rajidae","27_7_H","GB",0.2657,"NULL"
2021,105801,"Prionace glauca","Prionace glauca","27_7_E","GB",0.5282,"NULL"
2021,105801,"Prionace glauca","Prionace glauca","27_7_F","GB",0.2575,"NULL"
